createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,token0.name,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.decimals,token00.txCount,token00_creator_address,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_token,last_transaction_timestamp,last_transaction_date,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull,feature_timestamp,mint_count,swap_count,burn_count,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,swap_rate,active_period,LP_Creator_amount,LP_Creator_address,LP_avg,LP_stdev,total_LP_amount,receiver,current_token_total_supply,burn_amount,timestamp_creator_LP_amount,timestamp_creator_token_amount
12756292,2021-07-03,0xeeaa984a61dab49ef49683fc91d3cbb3cbc88aff,0.000714785,1.407199075,2.8143981489999996,CRYPTO PHOENIX,0x8613e4f4b30b95aa3d6db0afc51a19b57af66e12,CRYPTO PHOENIX,$CPHX,0.000714785,18,37,0x3b7b8d99827b1059459a745d7989d6548cfeea87,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,1.0,0.001,1626026070,2021-07-11 17:54,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1626026070,1,35,0,0.027777777777777776,0.9722222222222222,0.0,0.0,0.08664472856089622,0.0,21,14,1.4,278055,0.031622776601682793,0x3b7b8d99827b1059459a745d7989d6548cfeea87,100.0,0.0,0.031622776601682793,0x3b7b8d99827b1059459a745d7989d6548cfeea87,1000000000000000.0,1000000000000000,0.0,0
13518486,2021-10-30,0x0ea26aabf275469e856d927c88dc7bfe063e0d7d,605000000000.0,3.677109813,7.354219625,GhostfaceInu,0xae2ad292ffe33505ceb91755fd5f1444d775d134,GhostfaceInu,GHOSTINU,605000000000.0,9,258,0x3b2743e248a2ba3fcd005d772b900dfe48780526,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,2.0,1000000000000.0,1636356192,2021-11-08 7:23,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636356192,1,255,0,0.00390625,0.99609375,0.0,0.0,0.060292270712212326,0.0,139,116,1.188034188034188,120231,44.721359549995792928,0x3b2743e248a2ba3fcd005d772b900dfe48780526,100.0,0.0,44.721359549995792928,0x3b2743e248a2ba3fcd005d772b900dfe48780526,1000000000000.0,0,0.0,0
13526490,2021-10-31,0x2e8ec6907e441f2e84694f5082c1cc2345415645,563000000000000.0,4.470888945,8.941777888999999,DRACULA INU,0x19ba0b75b76032d520c3b86d4f4a7c59e46d7e07,DRACULA INU,DRACULA,563000000000000.0,9,510,0x3aefb6125baff1facd25a6d988ad798a464c9ed5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545604.3712,60733839,1.945,1000000000000000.0,1636274101,2021-11-07 8:35,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636274101,98,409,0,0.1932938856015779,0.8067061143984221,0.0,0.04949747363796134,0.026276224736379614,0.0,210,199,1.05,291328,1394.632568098135300824,0x3aefb6125baff1facd25a6d988ad798a464c9ed5,50.0,38.82479894831657,1570.093695241138198507,0x3aefb6125baff1facd25a6d988ad798a464c9ed5,1000000000000000.0,0,0.0,0
12823008,2021-07-14,0xf7dc5e31b2571934b5f93ba63fcf603bb30f09c6,742074.6458,0.164403066,0.164403066,TaxDoge,0x06de740d2326d5b0f1cbc9c4ecfae087c9fcac0a,TaxDoge,TAXDOGE,742074.6458,12,917,0x3a6960cb89540ee91fba48c88e7da304447a2d7b,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,0.2,500000.0,1631774550,2021-09-16 6:42,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1631774550,2,912,2,0.002183406113537118,0.9956331877729258,0.002183406113537118,0.03607621048212792,0.2162059443734181,0.08401495249591369,600,312,1.9169329073482428,4707174,0.316227766016836933,0x3a6960cb89540ee91fba48c88e7da304447a2d7b,100.0,0.0,0.316227766016836933,0x3a6960cb89540ee91fba48c88e7da304447a2d7b,5000000.0,0,0.0,0
12724612,2021-06-28,0x96040f16f98657b07e6e4326bbf5f5160fcab336,95.27613188,25288932723.0,190.5522638,Wrapped Ether,0xca75c43f8c9afd356c585ce7aa4490b48a95c466,Inari,Inari,25288932723.0,9,13581,0x39fc700fd406d30bcd945ee7bc427a411da966e5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,5.0,400000000000.0,1636876458,2021-11-14 7:54,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636876458,3,13574,2,0.00022092937624272775,0.9996317843729288,0.00014728625082848515,0.30577617364745996,0.19604160161571105,0.4599581856498944,6191,7383,0.8384344528710725,11958574,44.721359549995792928,0x39fc700fd406d30bcd945ee7bc427a411da966e5,50.0,49.96751112697033,44.735893737710925678,0x39fc700fd406d30bcd945ee7bc427a411da966e5,1000000000000.0,658502704734.105712890625,0.0,0
12493657,2021-05-23,0x758be5e9337464bf0e533e44b24e1a9821c2782d,1e+17,0.003536954,0.007073907,GOLDEN EAGLE TOKEN (t.me/goldeneagletoken),0xb12a32d2e04ea18ff08959a3ba88110ccdc0f627,GOLDEN EAGLE TOKEN (t.me/goldeneagletoken),GET,1e+17,9,61,0x39eb51fa6a34f3553b1fc454c8bf55b58109d63c,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,7.0,50000000000000.0,1621817053,2021-05-24 0:44,swap,1621817053,2021-05-24 0:44,10.60570946,0.003536954,-0.999666505,0.8955555555555555h,True,1621817053,1,59,0,0.016666666666666666,0.9833333333333333,0.0,0.0,0.23892267593397046,0.0,43,16,2.5294117647058822,2302,591.607978309961603256,0x39eb51fa6a34f3553b1fc454c8bf55b58109d63c,100.0,0.0,591.607978309961603256,0x39eb51fa6a34f3553b1fc454c8bf55b58109d63c,99999999999999.98,49999999999999.9921875,0.0,0
11410188,2020-12-08,0x1dc8885a19b82e3eb75543d4b091bdacb6d949c5,3309713.2180000003,3.3100000000000004e-09,3.3100000000000004e-09,DDB,0x5a44b6a9cfd7298537766f644c566e5c5e723643,DDB,DDB,9999500.0,3,13,0x87bde8cc4b481bea36cc001bb5a91f9f9048b315,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,0.1,0.1,1613931313,2021-02-22 3:15,swap,1609079624,2020-12-27 23:33,0.014936317,1.09e-09,-0.9999999270000001,465.23527777777775h,True,1609079624,2,6,0,0.25,0.75,0.0,0.051173858964170954,0.41742678137488626,0.0,4,2,1.3333333333333333,694632,3.280862072E-9,0x392f018b2288989d1092017159a011ec9b6f952a,100.0,0.0,3.280862072E-9,0x87bde8cc4b481bea36cc001bb5a91f9f9048b315,10000000.0,0,0.0,0
11153464,2020-10-29,0x21d844493898d71766268f3b0d4ccbfa8279c612,557.1429622,4.423926084,8.847852168,SMPL Foundation,0x8bf92cad232f72a7c61eb42e9185e8d0ea470f6b,SMPL Foundation,SMPL,557.1429622,18,6846,0x39133708b5141a6ee1a8f56d2d91d5b2bc5bc641,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,2.05,800.0,1631774492,2021-09-16 6:41,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1631774492,23,6760,15,0.0033833480435422184,0.9944101206237128,0.002206531332744925,0.011102743579267604,0.02422804956847197,0.07364789494937846,3615,3145,1.14907819453274,21920708,40.496913462633172866,0x39133708b5141a6ee1a8f56d2d91d5b2bc5bc641,50.0,48.559743766464585,41.088695967584726363,0x39133708b5141a6ee1a8f56d2d91d5b2bc5bc641,855.398207042419,194.601792957580840948139666579663753509521484375,0.0,0
12760396,2021-07-04,0x8ad9e36bba6dd2fb248cf3b2282e7f32546516a7,9428208.633,1.072729055,2.14545811,Coconut,0x310f2ea9d5ec309b2752c4868f4baf4ad4c40ad1,Coconut,COCONUT,9428208.633,18,77,0x38735126fcb8e251f11a49fb19990af1fdfa5bd5,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,2.0,5000000.0,1630321471,2021-08-30 11:04,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1630321471,1,75,0,0.013157894736842105,0.9868421052631579,0.0,0.0,0.09128953923345445,0.0,36,39,0.9,4928396,3162.277660168379330998,0x38735126fcb8e251f11a49fb19990af1fdfa5bd5,100.0,0.0,3162.277660168379330998,0x38735126fcb8e251f11a49fb19990af1fdfa5bd5,10000000.0,0,0.0,0
12440044,2021-05-15,0xe069c554ff9d36ae8fda13a2f2672a7c74d79524,254000000000000.0,0.201251123,0.201251123,SHIR INU,0x996385d03bb5f06e5f2f817e0b2f16cb603130a9,SHIR INU,SHIR,254000000000000.0,18,40,0x3867fbd266fd6fd975b9cf489538f7d0cbcfa985,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,0.1,500000000000000.0,1626201468,2021-07-13 18:37,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1626201468,1,38,0,0.02564102564102564,0.9743589743589743,0.0,0.0,0.05772421147588811,0.0,30,8,3.3333333333333335,4394222,7071067.811865475244007443,0x3867fbd266fd6fd975b9cf489538f7d0cbcfa985,100.0,0.0,7071067.811865475244007443,0x3867fbd266fd6fd975b9cf489538f7d0cbcfa985,1000000000000000.0,500000000000000,0.0,0
