createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,token0.name,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.decimals,token00.txCount,token00_creator_address,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_token,last_transaction_timestamp,last_transaction_date,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull,feature_timestamp,mint_count,swap_count,burn_count,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,swap_rate,active_period,LP_Creator_amount,LP_Creator_address,LP_avg,LP_stdev,total_LP_amount,receiver,current_token_total_supply,burn_amount,timestamp_creator_LP_amount,timestamp_creator_token_amount
11773600,2021-02-02,0xd234e8493d6690d6a7820d3f6e4f1f13579efe3a,25701383.45,37.70886384,75.41772768,CHOWCHOW.finance,0x925f2c11b99c1a4c46606898ee91ed3d450cfeda,CHOWCHOW.finance,CHOW,25701383.45,9,6343,0x5b48d692a9354f9087ad228bd9b523a7115540c9,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.2252,60733960,16.0,39271255.06,1636844971,2021-11-13 23:09,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636844971,7,6330,4,0.0011039268254218577,0.9982652578457657,0.0006308153288124901,0.12859509747356648,0.18460201939208257,0.16239406183905009,3643,2687,1.3552827380952381,24573534,0.792679052941137279,0x5b48d692a9354f9087ad228bd9b523a7115540c9,50.0,49.999086440317626,0.792686294603532471,0x5b48d692a9354f9087ad228bd9b523a7115540c9,100000000.0,0,0.0,3000000
12972181,2021-08-06,0xf39a419cf173fd945c72fe73b36762764d2e6cfa,50013956988.0,0.002211396,0.0044227929999999995,CHAD VENT,0x46ffe5f68c3b604218fc8f1bdc22156c590d99d4,CHAD VENT,CHAD,50013956988.0,9,39,0x177a44f87cab0e54afedaa7ad0e333223547b79b,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,5.5,20000000.0,1628282144,2021-08-06 20:35,swap,1628282144,2021-08-06 20:35,10.06380089,0.002211396,-0.999780262,5.183333333333334h,True,1628282144,1,37,0,0.02631578947368421,0.9736842105263158,0.0,0.0,0.19062618117676705,0.0,28,9,2.8,15874,0.331662479035538984,0x177a44f87cab0e54afedaa7ad0e333223547b79b,100.0,0.0,0.331662479035538984,0x177a44f87cab0e54afedaa7ad0e333223547b79b,50000000.0,0,0.0,3000000
11227384,2020-11-10,0x1b51e4c0a4c75f312faf45ff930741e9d2bf0acb,34248712.17,0.783895107,0.783895107,Infinity Gainz Best Group,0xb7440f720e1dc99fcdb22acdaacdb26d9c32d2d1,Infinity Gainz Best Group,IGBG,34248712.17,18,394,0xb90d48b2455df150369a0b3ac9ece049066773e1,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545289.5436,60733965,1.0,45000000.0,1605318647,2020-11-14 1:50,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1605318647,3,387,3,0.007633587786259542,0.9847328244274809,0.007633587786259542,0.010111532355401081,0.04303536281820777,0.02571203918406595,210,177,1.1797752808988764,199673,5031.152949374526816170,0xb90d48b2455df150369a0b3ac9ece049066773e1,100.0,0.0,5031.152949374526816170,0xb90d48b2455df150369a0b3ac9ece049066773e1,50000000.0,5000000,0.0,3075607.34001382999122142791748046875
12998578,2021-08-10,0x34ceacde4c709b896567aec84b3b9d7f999f1cc2,61575093.2,18.59078761,37.18157523,AfterBackToken.Com,0x0eaca6ec24e461f76c4da385571336f954c9652a,AfterBackToken.Com,AFTRBCK,61575093.2,18,243,0x8bf1af41d0459401b469fd5424da8eb90f1f9c38,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,43.07803301,26984079.88,1635788376,2021-11-01 17:39,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1635788376,1,239,1,0.004149377593360996,0.991701244813278,0.004149377593360996,0.0,0.11974884019099069,0.39061134098723704,54,185,0.2903225806451613,5902696,34094.296935869236282446,0xca07e89e9674e9bc5bb9cade6771fec8e14e4042,100.0,0.0,34094.296935869236282446,0x8bf1af41d0459401b469fd5424da8eb90f1f9c38,100000000.0,24211184.587570600211620330810546875,0.0,1.0000000000000000209225608301284726753266340892878361046314239501953125E-8
12884610,2021-07-23,0x8cbc50d2f99f2048dc886ff29c43e92dadd001a1,45031.38,17.30659546,34.61319091,Night Life Crypto,0x1951ab088141e69a3713a351b0d55ba3acda192c,Night Life Crypto,NLIFE,45031.38,8,210,0x0c02c670867605916f9ffb7a6c79704223df429a,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,3.65,10237.5,1636884795,2021-11-14 10:13,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1636884795,9,198,3,0.04285714285714286,0.9428571428571428,0.014285714285714285,0.1718530715619506,0.17123063550731402,0.4256060113686325,116,82,1.3975903614457832,9782531,0.001933051344376587,0x4956ff61789771e64b6242b4eefd7b4c7b4cde4f,12.5,19.04649180659436,0.008665219053921307,0x0c02c670867605916f9ffb7a6c79704223df429a,3425000.0,0,1.83e-06,3425001
13349830,2021-10-04,0xb49db9685778e65d05d3aa75ea99feff1424b340,41000000000000.0,0.000101104,0.000202208,Pokemon:,0x383ecb9ab4c78b3432cfaa78a19d02e913da2774,Pokemon:,CATCHEMALL◓,41000000000000.0,18,70,0x87b813c157dec8b5edc9ac4dc089d2588a5939e3,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,10.0,411000000.0,1633319278,2021-10-04 3:47,swap,1633319278,2021-10-04 3:47,19.26970134,0.000101104,-0.999994753,1.9105555555555556h,True,1633319278,1,68,0,0.014492753623188406,0.9855072463768116,0.0,0.0,0.19909938887101963,0.0,55,13,3.9285714285714284,6218,64109.281699298425378171,0x87b813c157dec8b5edc9ac4dc089d2588a5939e3,100.0,0.0,64109.281699298425378171,0x87b813c157dec8b5edc9ac4dc089d2588a5939e3,41000411000000.0,0,0.0,3900840.903626210056245326995849609375
13252179,2021-09-18,0xa695dc71df1f2315396cfe7779f5e42b8086eac8,1230000000000.0,0.000907232,0.001814464,MysteryBox,0xb6e4b8559eea9ed273f24a820a38f61ef82549cb,MysteryBox,Mystery️📦,1230000000000.0,18,62,0x030383b364373a4300f1ef1e0bdbecd6e672e00b,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,9.0,123456789.0,1632085281,2021-09-19 21:01,swap,1632085281,2021-09-19 21:01,17.15299533,0.000907232,-0.9999471090000001,23.433611111111112h,True,1632085281,1,60,0,0.01639344262295082,0.9836065573770492,0.0,0.0,0.038691042221376946,0.0,46,14,3.066666666666667,84128,33333.333181666666320624,0x030383b364373a4300f1ef1e0bdbecd6e672e00b,100.0,0.0,33333.333181666666320624,0x030383b364373a4300f1ef1e0bdbecd6e672e00b,1234691348019.0,0,0.0,4018417.8842298001982271671295166015625
11852995,2021-02-14,0x032b062767f355c7048bf541bf90fdf7195f656a,0.01,3.87e-10,7.74e-10,Universal Bid Token,0x3172b0f7c198425205e30574c10bddbc78588b0a,Universal Bid Token,UBDT,0.01,2,17,0xe11db43c8376753212c5c5c69a4dc01ea6abcbe7,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,2.0,200000.0,1620407668,2021-05-07 17:14,burn,1620407668,2021-05-07 17:14,3.0924925489999997,3.87e-10,-1.0,1979.5925h,True,1620407668,6,8,2,0.375,0.5,0.125,0.19114918186535435,0.1363629929848291,0.9981463484508223,7,1,3.5,7064974,0,0xe11db43c8376753212c5c5c69a4dc01ea6abcbe7,100.0,0.0,0.000007991370101464,0xe11db43c8376753212c5c5c69a4dc01ea6abcbe7,10000000.0,0,0.0,4564851.530000000260770320892333984375
12953182,2021-08-03,0x87bf3c732ed08b1c35980057623babebf99c04e5,1e+17,9.33e-10,1.87e-09,Bag of Holding | t.me/BagOfHoldingGame,0xa92cdbfc42c3ea27f49d4c0f8d0fa7a25a7480aa,Bag of Holding | t.me/BagOfHoldingGame,BOH,1e+17,9,95,0xd56c236cb30c8b13474ee59d63ec221e390ab6d4,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,3.0,30000000.0,1628006877,2021-08-03 16:07,swap,1628006877,2021-08-03 16:07,6.743107672000001,9.33e-10,-1.0,0.3313888888888889h,True,1628006877,1,93,0,0.010638297872340425,0.9893617021276596,0.0,0.0,0.34116331096196867,0.0,70,23,2.9166666666666665,894,0.299999999999999,0xd56c236cb30c8b13474ee59d63ec221e390ab6d4,100.0,0.0,0.299999999999999,0xd56c236cb30c8b13474ee59d63ec221e390ab6d4,100000000.0,0,0.0,5000000
13019109,2021-08-13,0xacf69f2db9cfb8b312ca882484e114ce2f2991ca,5.25e-07,1000000000000000.0,1.05e-06,Wrapped Ether,0xee0c24abaeb2f3df59379cea249724a9f4c77940,Project Sang | t.me/ProjectSANG,SANG,1000000000000000.0,9,50,0x823202b2a0a494a5f4afe6a54d9cf1e0b66a37ee,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,4.0,130000000.0,1628890565,2021-08-13 21:36,swap,1628890565,2021-08-13 21:36,9.335272751,5.25e-07,-0.999999944,0.7383333333333333h,True,1628890565,1,48,0,0.02040816326530612,0.9795918367346939,0.0,0.0,0.21003134796238246,0.0,35,13,2.5,2552,0.721110255092796858,0x823202b2a0a494a5f4afe6a54d9cf1e0b66a37ee,100.0,0.0,0.721110255092796858,0x823202b2a0a494a5f4afe6a54d9cf1e0b66a37ee,250000000.0,0,0.0,5000000
