createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,token0.name,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.decimals,token00.txCount,token00_creator_address,token11.decimals,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_token,last_transaction_timestamp,last_transaction_date,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull,feature_timestamp,mint_count,swap_count,burn_count,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,swap_rate,active_period,LP_Creator_amount,LP_Creator_address,LP_avg,LP_stdev,total_LP_amount,receiver,current_token_total_supply,burn_amount,timestamp_creator_LP_amount,timestamp_creator_token_amount
12614143,2021-06-11,0x304872a6d0faf474a7d8e43d874880a5199a4e34,290000000000000.0,32.79291328,65.58582656,spraytoken.net,0x24f4fe50f396ce359c493b4a80735622cedcccdc,spraytoken.net,SPRAY,290000000000000.0,8,844,0x0a1376bc046ddfa02c50301f8b1d7e2315166c2e,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,7.0,495000000000000.0,1635019994,2021-10-23 20:13,,0,1970-01-01 0:00,0.0,0.0,,0.0h,False,1635019994,62,741,40,0.07354685646500593,0.8790035587188612,0.04744958481613286,0.005716157285571118,0.11914004232097235,0.23014594790153403,420,321,1.3043478260869565,7501718,592.528214210692436216,0x0a1376bc046ddfa02c50301f8b1d7e2315166c2e,14.285714285714286,21.309629884521765,911.816456448569003741,0x0a1376bc046ddfa02c50301f8b1d7e2315166c2e,437353129547643.7,0,3.8857081,15016865563030.89453125
13402880,2021-10-12,0xef7f74b9543275722235e16ca3b0c78ae0d29abc,1.42e-06,7.26e-16,1.45e-15,tatsumakiToken,0x6488fe7e6076b004ca832d9b6025f9006d2605c6,tatsumakiToken,tatsumaki,1.42e-06,9,31,0x8f971dabe0cebf88f3ed4c5f0467965f7a944f40,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545598.4642,60733850,1.6,9387755102.0,1634032302,2021-10-12 9:51,burn,1634032302,2021-10-12 9:51,2.8101934969999998,7.26e-16,-1.0,0.1375h,True,1634032302,1,25,0,0.038461538461538464,0.9615384615384616,0.0,0.0,0.337696335078534,0.0,21,4,4.2,382,3.875617133214437936,0x8f971dabe0cebf88f3ed4c5f0467965f7a944f40,100.0,0.0,3.875617133214437936,0x8f971dabe0cebf88f3ed4c5f0467965f7a944f40,10000000000.0,0,3.87561713,800000000
12592741,2021-06-08,0x479a3a485e6be4308fda46d5ddd8f3c0574f9e9a,1.17e-05,8.59e-16,1.72e-15,shugainu.com,0xb147b10e5537cbb594f19de48dd2440f986dc44f,shugainu.com, Shuga Inu,1.17e-05,8,7,0x846ecf891ab1ff41f729439500cbf5b79afa3e19,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545613.5989999999,60733891,3.0,50000000000.0,1623155045,2021-06-08 21:24,burn,1623155045,2021-06-08 21:24,3.324630823,8.59e-16,-1.0,4.143611111111111h,True,1623155045,1,5,0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.5273037542662116,0.0,5,0,5.0,586,3.872983346207415885,0x846ecf891ab1ff41f729439500cbf5b79afa3e19,100.0,0.0,3.872983346207415885,0x846ecf891ab1ff41f729439500cbf5b79afa3e19,100000000000.0,50000000000,3.87298335,0
12711469,2021-06-26,0x8a119b0f448b3945ab0792548d45105d98d89257,1.95e-06,5.14e-16,5.14e-16,Black Lab Inu,0xbc94ca499daa8aeaafaadc4a975bdfc1dec2812c,Black Lab Inu,BLINU,1.95e-06,9,7,0x37913d80ced4e32b7ed4542fca9e1201a832e205,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,1.5,10000000000.0,1624741871,2021-06-27 6:11,burn,1624741871,2021-06-27 6:11,1.99,5.14e-16,-1.0,1.8725h,True,1624741871,1,5,0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.670995670995671,0.0,5,0,5.0,231,3.872983346207415885,0x37913d80ced4e32b7ed4542fca9e1201a832e205,100.0,0.0,3.872983346207415885,0x37913d80ced4e32b7ed4542fca9e1201a832e205,10000000000.0,0,3.87298335,0
12982449,2021-08-08,0xa7a3977b78d0a6fc8c60442f74ededa42e372485,1.25e-06,7.9800000000000005e-16,1.6e-15,Space Ethereum | https://t.me/SpaceEthereum,0xa5b4cea0ba2d4f83d36ee37ac2d43f778ab66a73,Space Ethereum | https://t.me/SpaceEthereum,SpacEth,1.25e-06,9,7,0x0ade6f7a3aeb2bd085ae02299b847582e7a02ac1,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,3.0,5000000000.0,1628455103,2021-08-09 5:38,burn,1628455103,2021-08-09 5:38,3.09,7.9800000000000005e-16,-1.0,15.40638888888889h,True,1628455103,1,5,0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.585956416464891,0.0,5,0,5.0,826,3.872983346207415885,0x0ade6f7a3aeb2bd085ae02299b847582e7a02ac1,100.0,0.0,3.872983346207415885,0x0ade6f7a3aeb2bd085ae02299b847582e7a02ac1,1000000000000.0,495000000000,3.87298335,0
12798686,2021-07-10,0x35ee19c78b142cfb504bdbde697cfbb6e0f55b90,529000000000.0,0.029700801000000002,0.029700801000000002,Suzuki Inu,0x49b5bfd94327a9b4df740323ef13cddd4fadd1ac,Suzuki Inu,SUZUKI,529000000000.0,9,26,0x36136d95d3fab006d02704c0813f04e9f4bfabd6,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.34,60733867,15.0,1000000000.0,1636723537,2021-11-12 13:25,swap,1625920930,2021-07-10 12:42,15.52894871,0.025088342000000003,-0.998384415,0.8591666666666666h,True,1625920930,1,20,0,0.047619047619047616,0.9523809523809523,0.0,0.0,0.5058383932741709,0.0,12,8,1.3333333333333333,2141,3.872983346207415885,0x36136d95d3fab006d02704c0813f04e9f4bfabd6,100.0,0.0,3.872983346207415885,0x36136d95d3fab006d02704c0813f04e9f4bfabd6,1000000000000.0,0,3.87298335,598999956671.0006103515625
10977429,2020-10-02,0x4bd1b40ad3d89f6985013918537f55fa8c6f088f,0.042418875,0.0032403329999999998,0.006480665,Sevenfinance,0xaad76a037173bbc7d8b68c39081923d25a7c7ba0,Sevenfinance,SEVEN,0.042418875,18,75,0xd21a0ed54f81f583bb44f7de8f24badcc708091b,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545293.6134,60734001,5.0,3.0,1633192804,2021-10-02 16:40,burn,1633192804,2021-10-02 16:40,1.080110895,0.0032403329999999998,-0.997,8761.135555555555h,True,1633192804,3,70,1,0.04054054054054054,0.9459459459459459,0.013513513513513514,0.002796920292658532,0.017679891902370053,0.009708587620410514,39,31,1.21875,1227779,3.872983346207415885,0xd21a0ed54f81f583bb44f7de8f24badcc708091b,100.0,0.0,3.872983346207415885,0xd21a0ed54f81f583bb44f7de8f24badcc708091b,77.0,62,3.8613644,0
12205999,2021-04-09,0x45a0d6193ea622ae9120e431c1b0eb100a82e2b1,7.05e-07,1.42e-15,2.85e-15,Safe Galaxy,0x460f5905e401f733f424368454804c287240d43d,Safe Galaxy,SAXY,7.05e-07,9,12,0x5bce2f72ebcf2f22b8f18d28677821d66f13b66d,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,2.9,5100000000.0,1617976612,2021-04-09 13:56,burn,1617976612,2021-04-09 13:56,5.47,1.42e-15,-1.0,0.05361111111111111h,True,1617976612,1,10,0,0.09090909090909091,0.9090909090909091,0.0,0.0,0.5113636363636364,0.0,10,0,10.0,176,3.845776904605881101,0x5bce2f72ebcf2f22b8f18d28677821d66f13b66d,100.0,0.0,3.845776904605881101,0x5bce2f72ebcf2f22b8f18d28677821d66f13b66d,10000000000.0,4500000000,3.8457769,400000000
12348644,2021-05-01,0xda963eeb4ce75730da292e877384fcf3f7e19a91,4.3100000000000003e-07,2.33e-15,4.65e-15,SafeTesla,0x96e797f7fde9ca788b599ddd7045f8f89f2c217a,SafeTesla,SAFETSLA,4.3100000000000003e-07,9,14,0x6193c887d1386c47cf4b2218ed2e43a924666b5b,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545617.5446,60733927,8.0,1619441913.0,1619881422,2021-05-01 15:03,burn,1619881422,2021-05-01 15:03,8.877157995,2.33e-15,-1.0,1.3377777777777777h,True,1619881422,2,11,0,0.15384615384615385,0.8461538461538461,0.0,0.43460490463215257,0.23478655767484105,0.0,9,2,3.0,4404,3.816808335167125437,0x5c55e95d7c152ba2a546e6a9587d8b09955c5762,100.0,0.0,3.816808335167125437,0x6193c887d1386c47cf4b2218ed2e43a924666b5b,100000000000.0,69696969696,3.81680834,1619441913.0000011920928955078125
12729887,2021-06-29,0xfd483a8fe2c803b60d236a0ba1433461699877a9,4.74e-06,2.34e-16,2.34e-16,Daddy Floki,0xb3e9490f6ce4e4e65eadde6419027e135b77544d,Daddy Floki,DFLOKI,4.74e-06,9,88,0x57b9ef51cbccca79f0909252d2d7f1548bddfa2a,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545612.5421,60733885,4.0,57716701903.0,1625632865,2021-07-07 4:41,burn,1625632865,2021-07-07 4:41,0.88863816,2.34e-16,-1.0,180.6975h,True,1625632865,1,85,1,0.011494252873563218,0.9770114942528736,0.011494252873563218,0.0,0.002954781996430279,1.0,46,39,1.15,650471,3.798575453467668279,0x57b9ef51cbccca79f0909252d2d7f1548bddfa2a,100.0,0.0,3.798575453467668279,0x57b9ef51cbccca79f0909252d2d7f1548bddfa2a,100000000000.0,27300000000,3.79857545,53636381178.9807281494140625
11120614,2020-10-24,0x83fc451778d81827d681d4666283d434431faf5a,2.1199999999999997e-15,4.74e-16,9.48e-16,CRIA,0x99a64ece68293626bc435916407de641cc66b9a2,CRIA,CRIA,2.1199999999999997e-15,18,6,0x5ab93075d07d2acb171ee1b337e44a3d9ddb55bd,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,545292.2038,60734008,1.8,8.0,1603563379,2020-10-25 3:16,burn,1603563379,2020-10-25 3:16,1.797954923,4.74e-16,-1.0,0.06888888888888889h,True,1603563379,1,4,0,0.2,0.8,0.0,0.0,0.475,0.0,2,2,0.6666666666666666,80,3.794733192202054198,0x5ab93075d07d2acb171ee1b337e44a3d9ddb55bd,100.0,0.0,3.794733192202054198,0x5ab93075d07d2acb171ee1b337e44a3d9ddb55bd,10.0,0,3.79473319,0
